projectID,country,location_master,company_master,articleID
ISL-04202-09189,ISL,Svartsengi,ISTAK,"['3000720', '3001131']"
FRA-02707-07879,FRA,Cadarache,ITER,['3202719']
FRA-02707-07880,FRA,Cadarache,ITER Organisation,['3201536']
DEU-00755-09190,DEU,Munich,ITM Isotope Technologies Munich SE,['3200512']
DEU-00075-02311,DEU,Bavaria,ITM Power,['2404317']
GBR-04876-02311,GBR,Bessemer Park,ITM Power,"['1200413', '2402713', '2401170']"
GBR-00382-02311,GBR,Glasgow,ITM Power,"['1200596', '2401399', '1808625', '2401182', '1500551']"
GBR-02278-02311,GBR,Humber,ITM Power,"['2402542', '1200438', '1200195']"
DEU-09074-02311,DEU,Leuna Chemical Complex,ITM Power,['1200450']
DEU-02043-02311,DEU,Lingen,ITM Power,"['1501143', '2900833']"
DEU-04877-02311,DEU,Rhineland,ITM Power,['2400858']
GBR-01578-02311,GBR,Sheffield,ITM Power,"['1200620', '1500435', '1200215', '1200635', '1500305', '1200268', '2400267', '1200257', '1200128', '1200413', '2400390', '1500198', '1704761', '1901434', '2401182', '1500286', '2401170']"
DEU-05989-02311,DEU,Unterwellenborn,ITM Power,['1500816']
GBR-02073-02311,GBR,Whitelee,ITM Power,['2400715']
GBR-08061-02311,GBR,Whitelee Wind Farm,ITM Power,['1200270']
GBR-02458-02529,GBR,Bruichladdich,ITPEnergised,['1500445']
GBR-08209-02529,GBR,Islay,ITPEnergised,['1200253']
GBR-02256-02529,GBR,U.K.,ITPEnergised,['1702802']
NLD-04319-05327,NLD,Q13a-A,IV-Offshore & Energy,['2400555']
NLD-04320-05327,NLD,Q13a-A platform,IV-Offshore & Energy,['2400757']
NLD-08370-05327,NLD,Scheveningen,IV-Offshore & Energy,['1903550']
DEU-01155-09191,DEU,Ulm,IVECO,['3300910']
FRA-05998-07881,FRA,Annonay,IVECO BUS,['2404446']
CHE-03641-05328,CHE,Basel,IWB,['1703120']
CHE-04041-05328,CHE,Muttsee,IWB,['2500260']
CHE-04042-05328,CHE,Muttsee dam,IWB,"['2503934', '1701641', '1708773']"
NOR-01515-09192,NOR,Oslo,IWS Fleet,['2601865']
NOR-01515-09193,NOR,Oslo,IWS Services,['2601865']
NLD-06320-09194,NLD,Gelderland,IX Zon,['1702449']
NLD-05348-09195,NLD,Venlo,IZEN,['1817368']
IRL-09075-09196,IRL,Rosslare Europort,Iarnrod Eireann,['1906817']
ESP-07422-07882,ESP,El Marqués,Iasol,['1706441']
GRC-08779-05329,GRC,Almyros,Ib Vogt,['2200288']
DEU-00094-05329,DEU,Berlin,Ib Vogt,['2502387']
NLD-09076-05329,NLD,Borsele,Ib Vogt,['2200661']
ESP-07423-05329,ESP,Castile and Leon,Ib Vogt,['2203251']
DEU-04022-05329,DEU,Duleek,Ib Vogt,['2201373']
DEU-08030-05329,DEU,Foulksmills,Ib Vogt,['2201373']
FIN-09023-05329,FIN,"Kalanti, Uusikaupunki",Ib Vogt,['2201227']
ESP-05990-05329,ESP,Segovia,Ib Vogt,"['2203810', '2203251', '2202085', '2504402']"
ITA-02264-05329,ITA,Sicily,Ib Vogt,['2201454']
POL-09077-05329,POL,Szczebrzeszyn,Ib Vogt,['2203191']
ESP-07424-05329,ESP,Toro,Ib Vogt,['2200935']
NLD-03797-05329,NLD,Vlissingen,Ib Vogt,['2200661']
POL-09078-05329,POL,Zamość,Ib Vogt,['2203191']
PRT-03619-07883,PRT,Cadiz,IberBlue Wind,['1401259']
PRT-00318-07883,PRT,Figueira da Foz,IberBlue Wind,['1401259']
PRT-02343-07883,PRT,Malaga,IberBlue Wind,['1401259']
ESP-07425-01118,ESP,Aceca,Iberdrola,['1708143']
ESP-07426-01118,ESP,Alarcón,Iberdrola,['1701328']
PRT-04880-01118,PRT,Albufeira,Iberdrola,"['2200062', '2504094']"
PRT-04881-01118,PRT,Alcochete,Iberdrola,"['2201987', '2504094', '2200925']"
PRT-04882-01118,PRT,Alcochete 1,Iberdrola,"['2201740', '2502750']"
PRT-04883-01118,PRT,Alcochete 2,Iberdrola,"['2201740', '2502750']"
ESP-04884-01118,ESP,Alcántara,Iberdrola,"['1403488', '2500408', '1820293', '2502088', '1808856', '1705627', '2501360', '3100215']"
ESP-07427-01118,ESP,Alcázar del Rey,Iberdrola,['1700649']
ESP-04885-01118,ESP,Aldeacentenera,Iberdrola,"['2502638', '1701016', '1804295', '1701183', '1700649']"
PRT-06452-01118,PRT,Alenquer,Iberdrola,"['2201987', '2200062']"
PRT-06453-01118,PRT,Algarve,Iberdrola,['2201987']
PRT-07428-01118,PRT,Algeruz,Iberdrola,['2200925']
ESP-01932-01118,ESP,Almaraz,Iberdrola,"['1701114', '1705904', '2501360', '2301395']"
ESP-04886-01118,ESP,Almeria,Iberdrola,"['2604398', '2503420']"
FRA-03346-01118,FRA,Alsace,Iberdrola,['2500521']
PRT-07430-01118,PRT,Alto Tâmega,Iberdrola,"['1907944', '2204108', '3101447', '3101166', '3101242', '2107823']"
PRT-07431-01118,PRT,Alto Tâmega Hydroelectric Power Plant,Iberdrola,['3100638']
ESP-05957-01118,ESP,Andalucía,Iberdrola,['2603791']
ESP-01800-01118,ESP,Andalusia,Iberdrola,"['1806396', '1708647', '1401756', '2601265', '1705627', '1806062']"
ESP-06675-01118,ESP,Andévalo,Iberdrola,"['1810029', '1704163', '1709079']"
ESP-07104-01118,ESP,Aragón,Iberdrola,"['1401756', '2603791']"
ESP-07432-01118,ESP,Arañuelo III,Iberdrola,['3100713']
ESP-07433-01118,ESP,Arcos de la Frontera,Iberdrola,['1708143']
ESP-06676-01118,ESP,Arenales,Iberdrola,['2201892']
GRC-09079-01118,GRC,Askio II,Iberdrola,['2105679']
GRC-09080-01118,GRC,Askio III,Iberdrola,['2105679']
ESP-02391-01118,ESP,Asturias,Iberdrola,"['1604582', '1818891', '1808885', '2401111', '1803999', '1803698']"
ESP-07225-01118,ESP,Atarfe,Iberdrola,['2302575']
ESP-02210-01118,ESP,Auvergne-Rhône-Alpes,Iberdrola,['1708406']
ESP-07434-01118,ESP,Ayamonte,Iberdrola,['1701694']
ESP-06930-01118,ESP,Ayora,Iberdrola,['2504911']
ESP-03086-01118,ESP,Badajoz,Iberdrola,"['1806748', '1816304']"
DEU-09081-01118,DEU,Baltic Eagle,Iberdrola,"['1401731', '1907376', '2600855', '2605980']"
POL-09081-01118,POL,Baltic Eagle,Iberdrola,['1401398']
DEU-09082-01118,DEU,Baltic Eagle Offshore Wind Farm,Iberdrola,['2605796']
DEU-08819-01118,DEU,Baltic Eagle offshore wind farm,Iberdrola,"['1301390', '1302968', '2600784']"
DEU-05055-01118,DEU,Baltic Sea,Iberdrola,"['2605980', '2601265', '1500698', '2602013', '1401140']"
ESP-07435-01118,ESP,Barajas de Melo,Iberdrola,['1700649']
ESP-00068-01118,ESP,Barcelona,Iberdrola,"['2400551', '1806396']"
ESP-04887-01118,ESP,Bargas,Iberdrola,['2500036']
ESP-07436-01118,ESP,Barruelo del Valle,Iberdrola,['2302524']
ESP-02177-01118,ESP,Basque Country,Iberdrola,['1701565']
ESP-05474-01118,ESP,Basque country,Iberdrola,['1820603']
ESP-07437-01118,ESP,Belinchón,Iberdrola,['1700649']
ESP-04888-01118,ESP,Bienvenida,Iberdrola,"['1702248', '2503025']"
ESP-02319-01118,ESP,Bilbao,Iberdrola,"['1500284', '1809133', '2601488', '1701066']"
DEU-09083-01118,DEU,Boldekow,Iberdrola,"['2201254', '1806466', '2202677', '1401509']"
PRT-07438-01118,PRT,Braga,Iberdrola,"['2605733', '2604893', '2200925', '1403167']"
FRA-06218-01118,FRA,Brittany,Iberdrola,"['1403390', '2605842', '1403488']"
ESP-07439-01118,ESP,Buniel,Iberdrola,['2106859']
ESP-04878-01118,ESP,Burgos,Iberdrola,"['1819766', '1401358', '1805571', '2502026', '1703789', '2603791', '2500086', '1401092', '2503418', '2503420', '2604398', '1702614', '1401524', '2107094', '3100120', '2604397', '1808885', '2202362', '3100689', '2502971', '2603543']"
ESP-07216-01118,ESP,Caceres,Iberdrola,"['2200998', '2201892']"
ESP-07440-01118,ESP,Cacín,Iberdrola,['2302575']
ESP-03619-01118,ESP,Cadiz,Iberdrola,['2501360']
ESP-07441-01118,ESP,Campo Aranuelo,Iberdrola,['2201892']
ESP-07442-01118,ESP,Campos del Paraíso,Iberdrola,['1700649']
ESP-05204-01118,ESP,Canary Islands,Iberdrola,['2601265']
ESP-02705-01118,ESP,Cantabria,Iberdrola,['2603791']
ESP-07443-01118,ESP,Caravaca de la Cruz,Iberdrola,"['1707005', '1703577']"
PRT-04889-01118,PRT,Carregado,Iberdrola,"['2201740', '2502750']"
ESP-02165-01118,ESP,Cartagena,Iberdrola,"['2203888', '2501863']"
ESP-07444-01118,ESP,Castejón,Iberdrola,['1708143']
ESP-04067-01118,ESP,Castellon,Iberdrola,['2404412']
ESP-06991-01118,ESP,Castelló,Iberdrola,['2404630']
ESP-02448-01118,ESP,Castellón,Iberdrola,"['1500448', '1501300', '2900078', '1701202', '2800199', '1501536', '1704898', '2900225', '2800061', '1700598', '1708143']"
ESP-07423-01118,ESP,Castile and Leon,Iberdrola,['1806062']
ESP-04890-01118,ESP,Castilla y León,Iberdrola,"['1401756', '2604397', '2503418', '2603791']"
ESP-02470-01118,ESP,Castilla-La Mancha,Iberdrola,"['1701017', '2503420', '2604398', '1806396', '1807880', '1401756', '1500483', '1811156']"
ESP-07445-01118,ESP,Castille - La Mancha,Iberdrola,['2603791']
ESP-07446-01118,ESP,Castille and Leon,Iberdrola,['1819766']
ESP-07447-01118,ESP,Castromonte,Iberdrola,['2302524']
ITA-00167-01118,ITA,Catania,Iberdrola,"['2200446', '2504896', '2504535']"
ESP-04891-01118,ESP,Cavar,Iberdrola,['2503941']
ESP-06459-01118,ESP,Ceclavin,Iberdrola,"['2200281', '2201892']"
ESP-04892-01118,ESP,Ceclavín,Iberdrola,"['2500408', '1705627', '2501513']"
ESP-04879-01118,ESP,Cedillo,Iberdrola,"['2201254', '3100120', '2502088', '1401509', '1401422', '2202362', '1401600', '1401512', '2502971', '1401092', '2201892', '3101665', '2500317', '2501360', '1808856']"
ESP-07448-01118,ESP,Cedillo Solar Village,Iberdrola,['1820997']
ITA-05991-01118,ITA,Central Italy,Iberdrola,"['1501101', '1705467']"
ESP-07449-01118,ESP,Central Spain,Iberdrola,['1811497']
ESP-07450-01118,ESP,Chimeneas,Iberdrola,['2302575']
ESP-07451-01118,ESP,Cijuela,Iberdrola,['2302575']
ESP-04476-01118,ESP,Ciudad Real,Iberdrola,"['1701328', '2401992']"
ESP-04893-01118,ESP,Ciudad Rodrigo,Iberdrola,['2501360']
ESP-07210-01118,ESP,Cofrentes,Iberdrola,['2504911']
GBR-04894-01118,GBR,Comarty,Iberdrola,['2401767']
PRT-04895-01118,PRT,Conde,Iberdrola,"['2201740', '2200925', '2502750']"
IRL-01365-01118,IRL,Cork,Iberdrola,['1904686']
IRL-01933-01118,IRL,County Meath,Iberdrola,['2301729']
GBR-04341-01118,GBR,Cromarty,Iberdrola,['1200078']
ESP-01830-01118,ESP,Cuenca,Iberdrola,"['1701328', '1700649', '1707005', '2302330', '1705627', '1701183', '2500036']"
ESP-02179-01118,ESP,Cáceres,Iberdrola,"['2600232', '1804295', '1806466', '1401524', '1500066', '1703465', '1705627', '1805463', '2502381', '2200240', '1806748', '1806461']"
PRT-07452-01118,PRT,Daivões,Iberdrola,"['3101242', '2201740', '2107823', '2204108']"
PRT-07453-01118,PRT,Daivões Power Plant,Iberdrola,['3100638']
GBR-09084-01118,GBR,East Anglia One,Iberdrola,"['2600855', '2605980']"
GBR-09085-01118,GBR,East Anglia Three,Iberdrola,['2605980']
ESP-07454-01118,ESP,Ekian,Iberdrola,['1820603']
ESP-07455-01118,ESP,El Almendro,Iberdrola,['1701694']
ITA-06741-01118,ITA,Enna,Iberdrola,"['2200446', '2504896', '2504535']"
GRC-09086-01118,GRC,Eordaia,Iberdrola,"['2107789', '2600810']"
ESP-07456-01118,ESP,Escombreras,Iberdrola,['1708143']
PRT-07457-01118,PRT,Estoi,Iberdrola,['2200062']
ESP-02003-01118,ESP,Extremadura,Iberdrola,"['1803119', '1803789', '1808110', '2603791', '2500086', '1816304', '2201892', '1805448', '1708589', '2503420', '2604398', '1702614', '1810468', '1807166', '1604582', '1601369', '2502583', '1804295', '1807328', '1401306', '1806062', '1806748', '1808060', '1804879', '2500280', '1704380', '1401778', '1401756', '3100689', '1401600']"
FRA-07150-01118,FRA,Fecamp,Iberdrola,['2605842']
GBR-04896-01118,GBR,Felixtowe,Iberdrola,['2401767']
ESP-07458-01118,ESP,Fene,Iberdrola,"['2603062', '2604535']"
ESP-04897-01118,ESP,Francisco Pizarro,Iberdrola,"['1700386', '2501360', '1820293', '2201892']"
ESP-07459-01118,ESP,Francisco Pizarro PV project,Iberdrola,['1818820']
ESP-07460-01118,ESP,Francisco Pizarro solar plant,Iberdrola,['1702504']
ESP-07461-01118,ESP,Fuerteventura,Iberdrola,['1814815']
PRT-07462-01118,PRT,Future Wind Farm,Iberdrola,['2201740']
GRC-09087-01118,GRC,Galatini,Iberdrola,['2107100']
ESP-02233-01118,ESP,Galicia,Iberdrola,['2601265']
FRA-07463-01118,FRA,Gascogne Gulf,Iberdrola,['2605842']
GBR-00382-01118,GBR,Glasgow,Iberdrola,"['2400082', '1200078', '1702630', '1500559', '1811497']"
IRL-09088-01118,IRL,Gorman,Iberdrola,['3100713']
PRT-07464-01118,PRT,Gouvães,Iberdrola,"['3101242', '2201740', '2107823', '2204108']"
PRT-07465-01118,PRT,Gouvães Pumping Hydroelectric Plant,Iberdrola,['3100638']
ESP-01745-01118,ESP,Gran Canaria,Iberdrola,['1814815']
ESP-01466-01118,ESP,Granadilla de Abona,Iberdrola,['2300148']
ESP-07466-01118,ESP,Ground-mounted PV plant,Iberdrola,['1702195']
ESP-04307-01118,ESP,Guadalajara,Iberdrola,"['2504649', '2501360', '2400675']"
ESP-02806-01118,ESP,Guadamur,Iberdrola,"['1701712', '1603592']"
PRT-07467-01118,PRT,Guimarães,Iberdrola,['2200925']
ESP-04898-01118,ESP,Hinojosa del Valle,Iberdrola,"['1702248', '2503025']"
ESP-02320-01118,ESP,Huelva,Iberdrola,"['1500284', '2504911', '1701694']"
ESP-07468-01118,ESP,Huelves,Iberdrola,['1700649']
ESP-02303-01118,ESP,Iberian Peninsula,Iberdrola,"['1501102', '1500417']"
ESP-07372-01118,ESP,Iberian peninsula,Iberdrola,['1400802']
GBR-08309-01118,GBR,Irish Sea,Iberdrola,['2601265']
ESP-07469-01118,ESP,Jalance,Iberdrola,['2504911']
ESP-06934-01118,ESP,Jarafuel,Iberdrola,['2504911']
FRA-07470-01118,FRA,Kirch,Iberdrola,['2202039']
POL-09089-01118,POL,Korytnica 1,Iberdrola,['2107257']
POL-09090-01118,POL,Korytnica 2,Iberdrola,['2107257']
POL-09091-01118,POL,Korytnica II,Iberdrola,"['1401398', '1401681']"
GRC-05332-01118,GRC,Kozani,Iberdrola,"['2107789', '2600810', '1401693']"
FRA-07471-01118,FRA,Kurtzenhouse,Iberdrola,"['1701190', '2202412', '1803624']"
ESP-04899-01118,ESP,"La Aljorra, Cartagena",Iberdrola,['2502181']
ESP-07472-01118,ESP,La Gomera,Iberdrola,['1814815']
ESP-05069-01118,ESP,La Muela,Iberdrola,['2101644']
ESP-02730-01118,ESP,Langreo,Iberdrola,"['1604367', '1803789', '2500530', '1810120', '2502489', '1808657', '2500291']"
ESP-07214-01118,ESP,Lanzarote,Iberdrola,['1814815']
FRA-07473-01118,FRA,Lapenche,Iberdrola,['2202039']
ITA-04900-01118,ITA,Limes 10,Iberdrola,"['2502956', '2201454']"
ITA-04901-01118,ITA,Limes 15,Iberdrola,"['2502956', '2201454']"
ESP-07474-01118,ESP,Llucmajor,Iberdrola,['1702598']
ESP-07475-01118,ESP,Láchar,Iberdrola,['2302575']
ESP-00668-01118,ESP,Madrid,Iberdrola,['1401756']
ESP-02343-01118,ESP,Malaga,Iberdrola,"['2604398', '2503420']"
GBR-09092-01118,GBR,Marram,Iberdrola,['1402991']
ESP-00690-01118,ESP,Martorell,Iberdrola,['1100962']
FRA-07476-01118,FRA,Maubec,Iberdrola,['2202039']
FRA-04781-01118,FRA,Mediterranean coast,Iberdrola,['2605842']
GRC-09093-01118,GRC,Mikronos,Iberdrola,"['2600615', '2105679']"
ITA-02660-01118,ITA,Montalto di Castro,Iberdrola,"['2502956', '2503741', '2201454']"
PRT-04902-01118,PRT,Montechoro,Iberdrola,['2504094']
PRT-04903-01118,PRT,Montechoro 1,Iberdrola,"['2201740', '2502750']"
PRT-04904-01118,PRT,Montechoro 2,Iberdrola,"['2201740', '2502750']"
ITA-04905-01118,ITA,Montefiascone,Iberdrola,"['2200514', '2504068', '2502956', '2201454']"
ESP-04906-01118,ESP,Murcia,Iberdrola,"['1401756', '2501360', '2204113']"
ESP-00767-01118,ESP,Navarra,Iberdrola,['2604356']
ESP-06444-01118,ESP,Navarre,Iberdrola,"['2600148', '2603791', '2106886']"
ESP-07477-01118,ESP,New Aquitaine,Iberdrola,['1708406']
GBR-00792-01118,GBR,Norfolk,Iberdrola,['2600821']
GBR-02382-01118,GBR,North Sea,Iberdrola,['2601265']
ESP-03409-01118,ESP,Northern Spain,Iberdrola,['1605670']
ESP-07478-01118,ESP,Nunez de Balboa,Iberdrola,"['2202529', '2201009', '1707005', '2201892']"
ESP-03558-01118,ESP,Nuñez de Balboa,Iberdrola,"['1605691', '1708683', '2800679', '1706674', '1500721']"
ESP-06681-01118,ESP,Núñez de Balboa,Iberdrola,"['1705441', '1815094', '1803119', '1807880', '1709079', '1704163']"
ESP-03948-01118,ESP,Occitanie,Iberdrola,['1708406']
ESP-07479-01118,ESP,Olmedilla de Alarcón,Iberdrola,['1701328']
ESP-07480-01118,ESP,"Olmedilla de Alarcón, Cuenca",Iberdrola,['1401524']
PRT-06682-01118,PRT,Paderne,Iberdrola,['2201987']
ESP-00848-01118,ESP,Palencia,Iberdrola,"['2501360', '1806466', '1820293']"
PRT-04907-01118,PRT,Palmela,Iberdrola,"['2504094', '2203874']"
ESP-03503-01118,ESP,Palos de la Frontera,Iberdrola,"['2400238', '2401111', '2401386', '2400675', '2400551']"
ESP-07481-01118,ESP,Paredes,Iberdrola,['1700649']
ESP-07482-01118,ESP,Peñaflor de Hornija,Iberdrola,['2302524']
ESP-07483-01118,ESP,Pinos Puente,Iberdrola,['2302575']
ESP-02321-01118,ESP,Port of Barcelona,Iberdrola,"['2400971', '1705353', '1500392']"
ESP-06282-01118,ESP,Provence-Alpes-Côte d’Azur,Iberdrola,['1708406']
ESP-07339-01118,ESP,Puebla de Guzmán,Iberdrola,['2504911']
ESP-07484-01118,ESP,"Puebla de Guzmán, Huelva",Iberdrola,['1401524']
ESP-01467-01118,ESP,Puertollano,Iberdrola,"['1500284', '1500426', '1704046', '1701066', '2401386', '2402338', '1803047', '1500551', '1709259', '2203595', '1500583', '2400422', '1807880', '1702630', '1500030', '2401767', '1200245', '2300148', '1200107', '1500076', '1804923', '1706806', '1707634', '2401111', '1500488', '1401681', '1500559', '2500036', '2400238', '2402953', '2400379', '2400082', '1200078', '1501190']"
ITA-03684-01118,ITA,Puglia,Iberdrola,['1808852']
ESP-04909-01118,ESP,Revilla Vallejera,Iberdrola,"['2502026', '2603543', '2503418']"
ESP-07485-01118,ESP,Revilla-Vallejera,Iberdrola,['2604397']
GRC-09094-01118,GRC,Rhodopes,Iberdrola,['1401693']
PRT-07486-01118,PRT,Ribeira de Pena,Iberdrola,"['1401583', '2605857']"
GRC-09095-01118,GRC,Rokani,Iberdrola,['2105679']
ESP-01468-01118,ESP,Romangordo,Iberdrola,['2300148']
FRA-07487-01118,FRA,Saint Brieuc,Iberdrola,['2605980']
FRA-04910-01118,FRA,Saint-Brieuc,Iberdrola,"['1401731', '1401401', '2500521', '2600821', '1907789', '1403476', '2602832', '2605606', '2605842', '1401703', '1906131', '1401785', '1403390', '2605725', '1401633', '2600918']"
ESP-03406-01118,ESP,Salamanca,Iberdrola,"['1805571', '2502026', '2603543', '2501360']"
ESP-07488-01118,ESP,San Cebrián de Mazote,Iberdrola,"['2504911', '2302524']"
ESP-07489-01118,ESP,San Silvestre de Guzmán,Iberdrola,['1701694']
ITA-05992-01118,ITA,Sansepolcro,Iberdrola,"['1704331', '1500567']"
PRT-06465-01118,PRT,Santiago do Cacém,Iberdrola,"['1703513', '1401668', '2201987', '1709069', '1700010', '2200062', '1709088']"
ESP-07490-01118,ESP,Santurtzi,Iberdrola,['1708143']
DEU-00977-01118,DEU,Saxony-Anhalt,Iberdrola,"['2504141', '2202215']"
PRT-07305-01118,PRT,Setubal,Iberdrola,['2203874']
PRT-00998-01118,PRT,Setúbal,Iberdrola,"['2504094', '2200925']"
ESP-01000-01118,ESP,Seville,Iberdrola,"['2604398', '2501360', '2503420']"
ITA-02264-01118,ITA,Sicily,Iberdrola,"['2201454', '2502956', '1403376', '1806484']"
PRT-01024-01118,PRT,Sines,Iberdrola,['1804879']
ESP-07491-01118,ESP,Sisante,Iberdrola,"['2302575', '1701694']"
FRA-07492-01118,FRA,Solomiac,Iberdrola,['2202039']
ESP-03786-01118,ESP,Soria,Iberdrola,"['2604398', '2603791', '2503420']"
FRA-07493-01118,FRA,St. Brieuc,Iberdrola,['2600855']
FRA-01496-01118,FRA,Strasbourg,Iberdrola,['1803624']
GBR-01392-01118,GBR,Suffolk,Iberdrola,"['1403489', '1302448', '2600821']"
ESP-07494-01118,ESP,Tarancón,Iberdrola,['1700649']
ITA-04499-01118,ITA,Tarquinia,Iberdrola,"['2502956', '2201454']"
ESP-01099-01118,ESP,Tarragona,Iberdrola,"['2604398', '2503420']"
ESP-07495-01118,ESP,Tenerife,Iberdrola,"['2102195', '1814815']"
ESP-02173-01118,ESP,Teruel,Iberdrola,['2600074']
ESP-01124-01118,ESP,Toledo,Iberdrola,['2504911']
ESP-06466-01118,ESP,Torrecillas de la Tiesa,Iberdrola,"['1804295', '1701016', '1700649', '1701183']"
ESP-04911-01118,ESP,Torrecillas de la Tiesta,Iberdrola,['2502638']
ESP-04912-01118,ESP,Torrecillas de la Tiesta and Aldeacentenera,Iberdrola,"['2503809', '2201834']"
ESP-07496-01118,ESP,Torrejón,Iberdrola,['3100987']
ESP-07497-01118,ESP,Torrelobatón,Iberdrola,['2302524']
PRT-04913-01118,PRT,Támega River,Iberdrola,"['2201740', '2502750']"
PRT-07498-01118,PRT,Tâmega,Iberdrola,"['2605990', '2604893', '1401585', '1702517', '3101795', '3100713', '3100512']"
PRT-07499-01118,PRT,Tâmega Power Plant System,Iberdrola,['2605857']
PRT-07500-01118,PRT,Tâmega power plant,Iberdrola,['1403167']
ESP-07501-01118,ESP,Tébar,Iberdrola,"['2302575', '1701694']"
ESP-04914-01118,ESP,Usagre,Iberdrola,"['1701016', '1806347', '1702418', '1702598', '1804209', '1701302', '1705627', '1701183', '1816304', '1702248', '1700910', '2203506', '1700649', '2503025']"
ESP-07502-01118,ESP,Valdecañas,Iberdrola,['3100987']
ESP-07503-01118,ESP,Valderrubio,Iberdrola,['2302575']
ESP-04915-01118,ESP,Valdeverdejo,Iberdrola,['2500036']
ESP-01177-01118,ESP,Valencia,Iberdrola,"['1811060', '1808856', '2504911', '1807295']"
ESP-01180-01118,ESP,Valladolid,Iberdrola,['2504911']
ESP-04916-01118,ESP,Vallejera,Iberdrola,['2503418']
ESP-07504-01118,ESP,"Valverdejo, Alarcón",Iberdrola,['1401524']
ESP-07505-01118,ESP,Vara de Rey,Iberdrola,['2302575']
ESP-07506-01118,ESP,Vara del Rey,Iberdrola,['1701694']
ESP-07507-01118,ESP,Velilla,Iberdrola,['2201254']
PRT-07507-01118,PRT,Velilla,Iberdrola,['1401509']
ESP-07508-01118,ESP,Ventas de Huelma,Iberdrola,['2302575']
PRT-07509-01118,PRT,Vila Pouca de Aguiar,Iberdrola,['1401583']
PRT-07510-01118,PRT,Vila Real,Iberdrola,"['2604893', '1403167', '2605733']"
ESP-07511-01118,ESP,Villablanca,Iberdrola,['1701694']
ESP-07512-01118,ESP,Villalba de Guardo,Iberdrola,"['1401756', '1401532']"
ESP-04917-01118,ESP,Villamedianilla,Iberdrola,['2503418']
ESP-07513-01118,ESP,Villarreal,Iberdrola,"['1811060', '1805395', '1806396', '1804028']"
ESP-07514-01118,ESP,Villota del Páramo,Iberdrola,['1401532']
GRC-09096-01118,GRC,Viotia,Iberdrola,"['2107789', '2600810', '1401693']"
ESP-01469-01118,ESP,Vizcaya,Iberdrola,['2300148']
GBR-09097-01118,GBR,West of Duddon Sands,Iberdrola,"['2600855', '2605980']"
GBR-09098-01118,GBR,Whitelee Park,Iberdrola,['2604426']
GBR-04918-01118,GBR,Whitelee wind farm,Iberdrola,['2401767']
DEU-09099-01118,DEU,Wikinger,Iberdrola,"['1401731', '2600855', '2605980']"
DEU-09100-01118,DEU,Wikinger offshore wind farm,Iberdrola,['1906480']
DEU-09101-01118,DEU,Windanker,Iberdrola,['1401731']
DEU-09102-01118,DEU,Windanker offshore wind farm,Iberdrola,['1403036']
ESP-01281-01118,ESP,Zaragoza,Iberdrola,"['2400734', '2600074']"
ESP-07515-01118,ESP,Zarra,Iberdrola,['2504911']
ESP-02322-01118,ESP,"Zona Franca, Spain",Iberdrola,['1500117']
POL-09103-01118,POL,Zopowy,Iberdrola,"['1401398', '2107257']"
ESP-01470-01118,ESP,Álava,Iberdrola,['2300148']
ESP-07516-01118,ESP,Íllora,Iberdrola,['2302575']
FRA-07517-07884,FRA,Saint Fons,Iberdrola Renouvelables France,['2202159']
FRA-07518-07884,FRA,Tavaux,Iberdrola Renouvelables France,['2202159']
ESP-00668-05333,ESP,Madrid,Iberdrola SA,['1812843']
ESP-01467-05333,ESP,Puertollano,Iberdrola SA,['2401590']
POL-09104-09197,POL,Korytnica,"Iberdrola, S.A.",['2605823']
ESP-04919-05334,ESP,Lerma,Ibereólica,['2402236']
ESP-05478-07885,ESP,Manzanares,Ibox Energy,['1802437']
ESP-07519-07885,ESP,Posadas,Ibox Energy,['1802437']
ISL-08275-09198,ISL,Hellisheiði,Iceland Drilling,['3001699']
ISL-09105-09198,ISL,Hverahlíð,Iceland Drilling,['3001699']
